DATE,Unemployment Rate,Consumer Price Index,Industrial Production,Federal Funds Rate,Gross Domestic Product,Personal Consumption Expenditures,S&P 500 Index
2023-06-01,63.1578947368421,129.5432955479729,99.59977546956338,4618.181818181818,151.98478104693717,155.32084165513353,211.17970570231424
2023-07-01,61.40350877192983,129.76310666376995,100.27229666035295,4654.545454545455,154.82964043183367,156.21918171496762,217.7556123925804
2023-08-01,64.91228070175438,130.41189024779868,100.2945745936223,4845.454545454545,154.82964043183367,156.72553390736488,213.89775978817403
2023-09-01,66.66666666666666,130.93841454842874,100.50178855809237,4845.454545454545,154.82964043183367,157.66448158982988,203.47681255012128
2023-10-01,68.42105263157895,131.05726590755154,99.79161863291317,4845.454545454545,156.65248468336395,158.03409382847008,199.00445574858
2023-11-01,64.91228070175438,131.2421457995203,100.09193295606771,4845.454545454545,156.65248468336395,158.7095063273306,216.75152677008055
2023-12-01,66.66666666666666,131.51818766587007,99.84298434804941,4845.454545454545,156.65248468336395,159.86060811986707,226.33826676599966
2024-01-01,64.91228070175438,131.9693116418953,98.72626646159294,4845.454545454545,158.46332685047312,160.0147513404659,229.93608207308566
2024-02-01,68.42105263157895,132.49242801824943,99.93618199028526,4845.454545454545,158.46332685047312,160.87828486661638,241.82851773995324
2024-03-01,68.42105263157895,132.95462774817145,99.7337349198335,4845.454545454545,158.46332685047312,162.04264629103233,249.32973963053828
2024-04-01,68.42105263157895,133.34185314402313,99.57633013367733,4845.454545454545,160.63701616666378,162.45783851425824,238.95387185096254
2024-05-01,70.17543859649122,133.39467597029991,100.18230937531314,4845.454545454545,160.63701616666378,163.2368418871771,250.42872937614774
2024-06-01,71.92982456140349,133.3908420554895,100.44857445547963,4845.454545454545,160.63701616666378,163.65286283739547,259.1110330788321
2024-07-01,73.68421052631578,133.5761479379928,99.73431862114185,4845.454545454545,162.62001738419997,164.6373905044461,262.04451952415076
2024-08-01,73.68421052631578,133.81683258997984,100.2211255123195,4845.454545454545,162.62001738419997,164.9581078505308,268.0282244862128
2024-09-01,71.92982456140349,134.12354577481287,99.80844868730439,4663.636363636363,162.62001738419997,166.1108670970522,273.441555668386
2024-10-01,71.92982456140349,134.4272770259045,99.43721465518333,4390.909090909091,164.55181044634193,166.7663901480935,270.73536459791495
2024-11-01,73.68421052631578,134.8042786489284,99.1921573892208,4218.181818181818,164.55181044634193,167.69373565266392,286.2488670820304
2024-12-01,71.92982456140349,135.29587172573025,100.31656067623742,4072.7272727272734,164.55181044634193,169.12743334963162,279.09546880264213
2025-01-01,70.17543859649122,135.9276156883794,100.53457311491232,3936.3636363636365,165.95667435748575,169.11583117173709,286.6356013837021
2025-02-01,71.92982456140349,136.22112316664322,101.38911183036083,3936.3636363636365,165.95667435748575,170.04566285728492,282.55330052814145
2025-03-01,73.68421052631578,136.15296468112479,101.06710327524533,3936.3636363636365,165.95667435748575,171.15947193516038,266.2938516363844
2025-04-01,73.68421052631578,136.15296468112479,101.06710327524533,3936.3636363636365,165.95667435748575,171.15947193516038,264.26337792245386
2025-05-01,73.68421052631578,136.15296468112479,101.06710327524533,3936.3636363636365,165.95667435748575,171.15947193516038,268.5743977147087
