DATE,Unemployment Rate,Consumer Price Index,Industrial Production,Federal Funds Rate,Gross Domestic Product,Personal Consumption Expenditures,S&P 500 Index
2018-04-01,0.052631578947368425,0.18205767511878435,0.9557244485388192,0.31060606060606055,0.2112943794425817,0.20633312370437648,0.17668244145128023
2018-05-01,0.035087719298245605,0.18870254504398545,0.9058703106607295,0.31249999999999994,0.2112943794425817,0.2140893951039992,0.19056910569105692
2018-06-01,0.052631578947368425,0.19136049301406588,0.9490966784379955,0.3352272727272727,0.2112943794425817,0.21704749260475617,0.19374833151316587
2018-07-01,0.035087719298245605,0.1936656160323657,0.9557756282307177,0.35227272727272724,0.2295767461469823,0.22221834020450457,0.21751243781094526
2018-08-01,0.035087719298245605,0.1989462294773487,0.9917242438200516,0.35227272727272724,0.2295767461469823,0.2267835930403186,0.2381968207741779
2018-09-01,0.026315789473684233,0.2050501011431526,0.9940426838630432,0.3598484848484848,0.2295767461469823,0.2272261430601168,0.24122072564009223
2018-10-01,0.035087719298245605,0.21198899186150427,0.9851322995035565,0.40530303030303033,0.23957640789239434,0.23483101576875598,0.192139303482587
2018-11-01,0.035087719298245605,0.2098955638142728,0.9893750959619223,0.4071969696969697,0.23957640789239434,0.24412456618451997,0.2038927314646281
2018-12-01,0.043859649122807015,0.21193018770287422,0.9910384359486155,0.42045454545454547,0.23957640789239434,0.2311625090256912,0.14241475549083848
2019-01-01,0.052631578947368425,0.2095074563673143,0.9559649930907417,0.44507575757575757,0.2558372208130146,0.23500570656604478,0.19028515956801356
2019-02-01,0.035087719298245605,0.218422166815637,0.9285992118327449,0.44507575757575757,0.2558372208130146,0.23882561200009308,0.20979492780002423
2019-03-01,0.035087719298245605,0.2296890436091638,0.9291621884436254,0.446969696969697,0.2558372208130146,0.2541052337362868,0.22190753549326542
2019-04-01,0.026315789473684233,0.24093239873923883,0.9004350273811348,0.44886363636363635,0.27987075485246343,0.2589266997414576,0.2489503701007159
2019-05-01,0.017543859649122823,0.24167333113797793,0.9077434873842053,0.44318181818181823,0.27987075485246343,0.2662986513870448,0.20192452372284916
2019-06-01,0.017543859649122823,0.2406971821047183,0.9141358309022979,0.4412878787878788,0.27987075485246343,0.27275056483357796,0.24796262589491572
2019-07-01,0.026315789473684233,0.24762431199134388,0.8866625722913147,0.44507575757575757,0.30666530245709633,0.282917569235786,0.2573352748452858
2019-08-01,0.017543859649122823,0.2503763466152326,0.926362659296791,0.3939393939393939,0.30666530245709633,0.2901614142966949,0.24424948428588766
2019-09-01,0.008771929824561412,0.2550101143152844,0.9099186242898814,0.3768939393939394,0.30666530245709633,0.29393473551813293,0.2564518869069287
2019-10-01,0.017543859649122823,0.26353671731664824,0.865274579047034,0.3371212121212121,0.32479893786380737,0.29705587776302605,0.27121223152530033
2019-11-01,0.017543859649122823,0.27205155948628706,0.8940170940170937,0.28409090909090906,0.32479893786380737,0.30795658351384714,0.2963111272903774
2019-12-01,0.017543859649122823,0.28088394411252754,0.8834075438865854,0.28409090909090906,0.32479893786380737,0.3153867654251973,0.3181045989564374
2020-01-01,0.017543859649122823,0.2867290774803595,0.852448948257331,0.28409090909090906,0.3075454358586626,0.32348077236624495,0.31682805484771265
2020-02-01,0.008771929824561412,0.2881756597826598,0.8695736731664875,0.28977272727272724,0.3075454358586626,0.32225793678522335,0.25098653076082994
2020-03-01,0.08771929824561407,0.27436844333631294,0.6614872818465628,0.11363636363636363,0.3075454358586626,0.20308387487480486,0.1612813978886058
2020-04-01,1.0,0.2503293032883283,0.0,0.0,0.1571175773786747,0.019530431136887585,0.2408445576993083
2020-05-01,0.8596491228070174,0.24762431199134388,0.0680485183479195,0.0,0.1571175773786747,0.1380057298581511,0.2728503822351656
2020-06-01,0.6666666666666666,0.26220774333160807,0.3579149393520646,0.005681818181818181,0.1571175773786747,0.22990473528521171,0.28643611212231523
2020-07-01,0.5964912280701753,0.27761443289269383,0.5283023696197344,0.007575757575757574,0.30392737078066223,0.26053385507651444,0.3278946729765805
